intent,question,answer,label
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, apa yang dimaksud dengan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bagaimana mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, data apa yang ada di mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bagaimana mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Jelaskan tentang mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, jelaskan tentang mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bagaimana mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bisa tolong jelaskan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bagaimana mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, data apa yang ada di mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Jelaskan tentang mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, jelaskan tentang mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, kapan digunakan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, apa itu mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, fitur apa saja mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, apa itu mcu table columns ya?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bagaimana mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Jelaskan tentang mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, data apa yang ada di mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, fungsi apa mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, fungsi apa mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Data apa yang ada di mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bisa tolong jelaskan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bagaimana mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, apa yang dimaksud dengan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fitur apa saja mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa perbedaan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bagaimana mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bagaimana mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bisa tolong jelaskan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bisa tolong jelaskan mcu table columns ya?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, bisa tolong jelaskan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Kapan digunakan mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa yang dimaksud dengan mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Bagaimana mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,"Tolong jelaskan, kapan digunakan mcu table columns?","Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Jelaskan tentang mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Fungsi apa mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
mcu_table_columns,Apa itu mcu table columns ya?,"Tabel MCU/ICD menampilkan kolom seperti Kode DTD, Kode ICD X, Nama ICD, Alias, Keterangan, dan status Aktif.",mcu_table_columns
lab_registration,Apa itu lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Data apa yang ada di lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Data apa yang ada di lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Jelaskan tentang lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Bagaimana lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Kapan digunakan lab registration ya?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Fitur apa saja lab registration ya?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Data apa yang ada di lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Jelaskan tentang lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Bagaimana lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Apa yang dimaksud dengan lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Bagaimana lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Fungsi apa lab registration ya?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Jelaskan tentang lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Apa yang dimaksud dengan lab registration ya?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Data apa yang ada di lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,"Tolong jelaskan, apa itu lab registration?","Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Bagaimana lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Kapan digunakan lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Apa perbedaan lab registration ya?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
lab_registration,Apa itu lab registration?,"Pendaftaran Laboratorium menampilkan menu Cari Pasien, List Order, dan Informasi Terdata serta proses verifikasi order dari dokter.",lab_registration
